"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Dec 02 03:58:44 GMT 2022","Fri Dec 02 03:58:45 GMT 2022","396","","Candidato-Controller","","","","DELETE - Deletar usuario do sistema",""
"passed","Fri Dec 02 03:59:06 GMT 2022","Fri Dec 02 03:59:06 GMT 2022","243","","Usuario-Controller","","","","DELETE - Tentar tornar usuario inexistente inativo",""
"passed","Fri Dec 02 03:59:00 GMT 2022","Fri Dec 02 03:59:00 GMT 2022","358","","Usuario-Controller","","","","POST - Tentar criar usuario passando trilha errada",""
"passed","Fri Dec 02 03:58:56 GMT 2022","Fri Dec 02 03:58:56 GMT 2022","261","","Usuario-Controller","","","","GET - Listar usuarios por nome",""
"passed","Fri Dec 02 03:58:39 GMT 2022","Fri Dec 02 03:58:39 GMT 2022","518","","Candidato-Controller","","","","GET - Listar candidatos",""
"passed","Fri Dec 02 03:59:10 GMT 2022","Fri Dec 02 03:59:10 GMT 2022","293","","Contrato GET/usuario","","","","Contrato - Validar contrato get usuario",""
"passed","Fri Dec 02 03:58:43 GMT 2022","Fri Dec 02 03:58:43 GMT 2022","417","","Candidato-Controller","","","","PUT - Tentar atualizar candidato com trilha invalido",""
"passed","Fri Dec 02 03:58:56 GMT 2022","Fri Dec 02 03:58:57 GMT 2022","337","","Usuario-Controller","","","","GET - Recuperar imagem de usuario",""
"passed","Fri Dec 02 03:59:05 GMT 2022","Fri Dec 02 03:59:06 GMT 2022","1011","","Usuario-Controller","","","","DELETE - Deletar usuario do sistema",""
"passed","Fri Dec 02 03:58:57 GMT 2022","Fri Dec 02 03:58:57 GMT 2022","247","","Usuario-Controller","","","","GET - Tentar listar usuario por ID inexistente",""
"passed","Fri Dec 02 03:58:56 GMT 2022","Fri Dec 02 03:58:56 GMT 2022","255","","Usuario-Controller","","","","GET - Listar usuario por email",""
"passed","Fri Dec 02 03:59:02 GMT 2022","Fri Dec 02 03:59:03 GMT 2022","1022","","Usuario-Controller","","","","PUT - Tentar atualizar usuario passando trilha errada",""
"passed","Fri Dec 02 03:59:06 GMT 2022","Fri Dec 02 03:59:06 GMT 2022","276","","Usuario-Controller","","","","DELETE - Tentar deletar usuario inexistente do sistema",""
"passed","Fri Dec 02 03:58:44 GMT 2022","Fri Dec 02 03:58:44 GMT 2022","475","","Candidato-Controller","","","","DELETE - Tornar candidato inativo",""
"passed","Fri Dec 02 03:59:10 GMT 2022","Fri Dec 02 03:59:11 GMT 2022","1134","","Contrato GET/usuario","","","","Contrato - Validar contrato get usuario idUsuario",""
"passed","Fri Dec 02 03:58:43 GMT 2022","Fri Dec 02 03:58:44 GMT 2022","394","","Candidato-Controller","","","","PUT - Tentar atualizar candidato com email em branco",""
"passed","Fri Dec 02 03:58:42 GMT 2022","Fri Dec 02 03:58:43 GMT 2022","243","","Candidato-Controller","","","","PUT - Tentar atualizar candidato passando id inexistente",""
"passed","Fri Dec 02 03:58:39 GMT 2022","Fri Dec 02 03:58:40 GMT 2022","526","","Candidato-Controller","","","","GET - Listar candidato por email",""
"passed","Fri Dec 02 03:58:40 GMT 2022","Fri Dec 02 03:58:41 GMT 2022","457","","Candidato-Controller","","","","POST - Criar candidato",""
"passed","Fri Dec 02 03:58:57 GMT 2022","Fri Dec 02 03:58:58 GMT 2022","251","","Usuario-Controller","","","","GET - Tentar listar usuarios por nome inexistente",""
"passed","Fri Dec 02 03:59:00 GMT 2022","Fri Dec 02 03:59:02 GMT 2022","1160","","Usuario-Controller","","","","PUT - Atualizar usuario",""
"passed","Fri Dec 02 03:58:58 GMT 2022","Fri Dec 02 03:58:59 GMT 2022","1112","","Usuario-Controller","","","","POST - Criar usuario",""
"passed","Fri Dec 02 03:58:55 GMT 2022","Fri Dec 02 03:58:55 GMT 2022","271","","Usuario-Controller","","","","GET - Visualizar usuario logado",""
"passed","Fri Dec 02 03:59:08 GMT 2022","Fri Dec 02 03:59:09 GMT 2022","338","","Contrato GET/candidato","","","","Contrato - Validar contrato get candidato",""
"passed","Fri Dec 02 03:59:10 GMT 2022","Fri Dec 02 03:59:10 GMT 2022","257","","Contrato GET/usuario","","","","Contrato - Validar contrato get usuario logado",""
"passed","Fri Dec 02 03:58:41 GMT 2022","Fri Dec 02 03:58:42 GMT 2022","239","","Candidato-Controller","","","","POST - Tentar criar candidato com trilha invalido",""
"passed","Fri Dec 02 03:58:45 GMT 2022","Fri Dec 02 03:58:45 GMT 2022","277","","Candidato-Controller","","","","DELETE - Tentar deletar usuario inexistente do sistema",""
"passed","Fri Dec 02 03:59:11 GMT 2022","Fri Dec 02 03:59:13 GMT 2022","1224","","Contrato GET/usuario","","","","Contrato - Validar contrato get usuario email",""
"passed","Fri Dec 02 03:59:09 GMT 2022","Fri Dec 02 03:59:10 GMT 2022","915","","Contrato GET/candidato","","","","Contrato - Validar contrato get candidato findbyemail",""
