"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Dec 04 02:47:49 GMT 2022","Sun Dec 04 02:47:50 GMT 2022","278","","Candidato-Controller","","","","DELETE - Tentar deletar usuario inexistente do sistema",""
"passed","Sun Dec 04 02:48:19 GMT 2022","Sun Dec 04 02:48:19 GMT 2022","263","","Contrato GET/usuario","","","","Contrato - Validar contrato get usuario logado",""
"passed","Sun Dec 04 02:47:47 GMT 2022","Sun Dec 04 02:47:48 GMT 2022","691","","Candidato-Controller","","","","PUT - Tentar atualizar candidato com trilha invalido",""
"passed","Sun Dec 04 02:48:13 GMT 2022","Sun Dec 04 02:48:15 GMT 2022","1676","","Usuario-Controller","","","","DELETE - Tornar usuario inativo",""
"passed","Sun Dec 04 02:48:12 GMT 2022","Sun Dec 04 02:48:13 GMT 2022","1221","","Usuario-Controller","","","","PUT - Tentar atualizar usuario passando perfil errado",""
"passed","Sun Dec 04 02:47:57 GMT 2022","Sun Dec 04 02:47:59 GMT 2022","1185","","Entrevista-Controller","","","","PUT - Atualizar entrevista",""
"passed","Sun Dec 04 02:47:54 GMT 2022","Sun Dec 04 02:47:55 GMT 2022","261","","Entrevista-Controller","","","","POST - Tentar criar entrevista passando candidato invalido",""
"passed","Sun Dec 04 02:48:04 GMT 2022","Sun Dec 04 02:48:04 GMT 2022","275","","Usuario-Controller","","","","GET - Listar usuarios por nome",""
"passed","Sun Dec 04 02:47:45 GMT 2022","Sun Dec 04 02:47:45 GMT 2022","255","","Candidato-Controller","","","","POST - Tentar criar candidato com email em branco",""
"passed","Sun Dec 04 02:47:46 GMT 2022","Sun Dec 04 02:47:46 GMT 2022","565","","Candidato-Controller","","","","PUT - Atualizar candidato",""
"passed","Sun Dec 04 02:47:45 GMT 2022","Sun Dec 04 02:47:46 GMT 2022","252","","Candidato-Controller","","","","POST - Tentar criar candidato logando com role de ADM",""
"passed","Sun Dec 04 02:48:00 GMT 2022","Sun Dec 04 02:48:01 GMT 2022","273","","Entrevista-Controller","","","","DELETE - Deletar entrevista com id inexistente",""
"passed","Sun Dec 04 02:47:45 GMT 2022","Sun Dec 04 02:47:45 GMT 2022","291","","Candidato-Controller","","","","POST - Tentar criar candidato com trilha invalido",""
"passed","Sun Dec 04 02:47:47 GMT 2022","Sun Dec 04 02:47:47 GMT 2022","430","","Candidato-Controller","","","","PUT - Tentar atualizar candidato com email invalido",""
"passed","Sun Dec 04 02:47:42 GMT 2022","Sun Dec 04 02:47:43 GMT 2022","452","","Candidato-Controller","","","","GET - Listar candidato por email",""
"passed","Sun Dec 04 02:48:23 GMT 2022","Sun Dec 04 02:48:23 GMT 2022","256","","Contrato GET/usuario","","","","Contrato - Validar contrato get usuario imagem",""
"passed","Sun Dec 04 02:47:46 GMT 2022","Sun Dec 04 02:47:47 GMT 2022","272","","Candidato-Controller","","","","PUT - Tentar atualizar candidato passando id inexistente",""
"passed","Sun Dec 04 02:48:05 GMT 2022","Sun Dec 04 02:48:05 GMT 2022","284","","Usuario-Controller","","","","GET - Tentar listar usuarios por nome inexistente",""
"passed","Sun Dec 04 02:48:05 GMT 2022","Sun Dec 04 02:48:05 GMT 2022","324","","Usuario-Controller","","","","GET - Tentar listar usuario por email inexistente",""
"passed","Sun Dec 04 02:47:59 GMT 2022","Sun Dec 04 02:48:00 GMT 2022","1375","","Entrevista-Controller","","","","DELETE - Deletar entrevista",""
"passed","Sun Dec 04 02:47:59 GMT 2022","Sun Dec 04 02:47:59 GMT 2022","295","","Entrevista-Controller","","","","PUT - Tentar atualizar entrevista",""
"passed","Sun Dec 04 02:48:15 GMT 2022","Sun Dec 04 02:48:16 GMT 2022","1090","","Usuario-Controller","","","","DELETE - Deletar usuario do sistema",""
"passed","Sun Dec 04 02:48:16 GMT 2022","Sun Dec 04 02:48:16 GMT 2022","254","","Usuario-Controller","","","","DELETE - Tentar tornar usuario inexistente inativo",""
"passed","Sun Dec 04 02:47:49 GMT 2022","Sun Dec 04 02:47:49 GMT 2022","587","","Candidato-Controller","","","","DELETE - Deletar usuario do sistema",""
"passed","Sun Dec 04 02:48:06 GMT 2022","Sun Dec 04 02:48:07 GMT 2022","1080","","Usuario-Controller","","","","POST - Tentar criar usuario com email ja cadastrado",""
"passed","Sun Dec 04 02:48:04 GMT 2022","Sun Dec 04 02:48:04 GMT 2022","325","","Usuario-Controller","","","","GET - Recuperar imagem de usuario",""
"passed","Sun Dec 04 02:48:16 GMT 2022","Sun Dec 04 02:48:16 GMT 2022","270","","Usuario-Controller","","","","DELETE - Tentar deletar usuario inexistente do sistema",""
"passed","Sun Dec 04 02:48:20 GMT 2022","Sun Dec 04 02:48:22 GMT 2022","1071","","Contrato GET/usuario","","","","Contrato - Validar contrato get usuario email",""
"passed","Sun Dec 04 02:47:48 GMT 2022","Sun Dec 04 02:47:49 GMT 2022","491","","Candidato-Controller","","","","DELETE - Tornar candidato inativo",""
"passed","Sun Dec 04 02:48:02 GMT 2022","Sun Dec 04 02:48:03 GMT 2022","372","","Usuario-Controller","","","","GET - Visualizar usuario logado",""
"passed","Sun Dec 04 02:48:03 GMT 2022","Sun Dec 04 02:48:04 GMT 2022","319","","Usuario-Controller","","","","GET - Listar usuario por email",""
"passed","Sun Dec 04 02:47:57 GMT 2022","Sun Dec 04 02:47:57 GMT 2022","257","","Entrevista-Controller","","","","POST - Tentar criar entrevista logando com role ADM",""
"passed","Sun Dec 04 02:47:44 GMT 2022","Sun Dec 04 02:47:44 GMT 2022","434","","Candidato-Controller","","","","POST - Tentar criar candidato com email ja cadastrado",""
"passed","Sun Dec 04 02:48:08 GMT 2022","Sun Dec 04 02:48:08 GMT 2022","281","","Usuario-Controller","","","","POST - Tentar criar usuario logando com role de instrutor",""
"passed","Sun Dec 04 02:48:19 GMT 2022","Sun Dec 04 02:48:20 GMT 2022","1130","","Contrato GET/usuario","","","","Contrato - Validar contrato get usuario idUsuario",""
"passed","Sun Dec 04 02:48:10 GMT 2022","Sun Dec 04 02:48:12 GMT 2022","2022","","Usuario-Controller","","","","PUT - Tentar atualizar usuario passando trilha errada",""
"passed","Sun Dec 04 02:47:43 GMT 2022","Sun Dec 04 02:47:43 GMT 2022","425","","Candidato-Controller","","","","GET - Listar candidatos por nome ou trilha",""
"passed","Sun Dec 04 02:47:44 GMT 2022","Sun Dec 04 02:47:45 GMT 2022","259","","Candidato-Controller","","","","POST - Tentar criar candidato com email invalido",""
"passed","Sun Dec 04 02:48:19 GMT 2022","Sun Dec 04 02:48:19 GMT 2022","293","","Contrato GET/usuario","","","","Contrato - Validar contrato get usuario",""
"passed","Sun Dec 04 02:47:49 GMT 2022","Sun Dec 04 02:47:49 GMT 2022","271","","Candidato-Controller","","","","DELETE - Tentar tornar usuario inexistente inativo",""
"passed","Sun Dec 04 02:48:03 GMT 2022","Sun Dec 04 02:48:03 GMT 2022","267","","Usuario-Controller","","","","GET - Listar usuario por ID",""
"passed","Sun Dec 04 02:48:18 GMT 2022","Sun Dec 04 02:48:18 GMT 2022","450","","Contrato GET/candidato","","","","Contrato - Validar contrato get candidato",""
"passed","Sun Dec 04 02:48:05 GMT 2022","Sun Dec 04 02:48:06 GMT 2022","1057","","Usuario-Controller","","","","POST - Criar usuario",""
"passed","Sun Dec 04 02:47:54 GMT 2022","Sun Dec 04 02:47:54 GMT 2022","255","","Entrevista-Controller","","","","POST - Tentar criar entrevista passando usuario invalido",""
