"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Dec 04 05:57:35 GMT 2022","Sun Dec 04 05:57:36 GMT 2022","1286","","Contrato GET/usuario","","","","Contrato - Validar contrato get usuario idUsuario",""
"passed","Sun Dec 04 05:56:57 GMT 2022","Sun Dec 04 05:56:57 GMT 2022","564","","Candidato-Controller","","","","PUT - Atualizar candidato",""
"passed","Sun Dec 04 05:56:45 GMT 2022","Sun Dec 04 05:56:46 GMT 2022","1376","","Candidato-Controller","","","","GET - Listar candidatos",""
"passed","Sun Dec 04 05:57:19 GMT 2022","Sun Dec 04 05:57:20 GMT 2022","261","","Usuario-Controller","","","","GET - Listar usuario por ID",""
"passed","Sun Dec 04 05:57:00 GMT 2022","Sun Dec 04 05:57:01 GMT 2022","608","","Candidato-Controller","","","","DELETE - Tentar deletar usuario inexistente do sistema",""
"passed","Sun Dec 04 05:57:09 GMT 2022","Sun Dec 04 05:57:14 GMT 2022","5116","","Entrevista-Controller","","","","PUT - Atualizar entrevista",""
"passed","Sun Dec 04 05:56:59 GMT 2022","Sun Dec 04 05:56:59 GMT 2022","507","","Candidato-Controller","","","","DELETE - Tornar candidato inativo",""
"passed","Sun Dec 04 05:57:24 GMT 2022","Sun Dec 04 05:57:24 GMT 2022","375","","Usuario-Controller","","","","POST - Tentar criar usuario passando trilha errada",""
"passed","Sun Dec 04 05:56:48 GMT 2022","Sun Dec 04 05:56:48 GMT 2022","473","","Candidato-Controller","","","","GET - Listar candidatos por nome ou trilha",""
"passed","Sun Dec 04 05:56:50 GMT 2022","Sun Dec 04 05:56:55 GMT 2022","4967","","Candidato-Controller","","","","POST - Tentar criar candidato com email invalido",""
"passed","Sun Dec 04 05:57:14 GMT 2022","Sun Dec 04 05:57:14 GMT 2022","273","","Entrevista-Controller","","","","PUT - Tentar atualizar entrevista",""
"passed","Sun Dec 04 05:57:16 GMT 2022","Sun Dec 04 05:57:16 GMT 2022","259","","Entrevista-Controller","","","","DELETE - Deletar entrevista com id inexistente",""
"passed","Sun Dec 04 05:57:19 GMT 2022","Sun Dec 04 05:57:19 GMT 2022","320","","Usuario-Controller","","","","GET - Visualizar usuario logado",""
"passed","Sun Dec 04 05:57:28 GMT 2022","Sun Dec 04 05:57:29 GMT 2022","1210","","Usuario-Controller","","","","PUT - Tentar atualizar usuario passando perfil errado",""
"passed","Sun Dec 04 05:56:55 GMT 2022","Sun Dec 04 05:56:55 GMT 2022","245","","Candidato-Controller","","","","POST - Tentar criar candidato com email em branco",""
"passed","Sun Dec 04 05:56:56 GMT 2022","Sun Dec 04 05:56:57 GMT 2022","535","","Candidato-Controller","","","","POST - Tentar criar candidato logando com role de ADM",""
"passed","Sun Dec 04 05:57:25 GMT 2022","Sun Dec 04 05:57:26 GMT 2022","1058","","Usuario-Controller","","","","PUT - Atualizar usuario",""
"passed","Sun Dec 04 05:56:58 GMT 2022","Sun Dec 04 05:56:59 GMT 2022","460","","Candidato-Controller","","","","PUT - Tentar atualizar candidato com email em branco",""
"passed","Sun Dec 04 05:57:22 GMT 2022","Sun Dec 04 05:57:23 GMT 2022","1025","","Usuario-Controller","","","","POST - Criar usuario",""
"passed","Sun Dec 04 05:56:49 GMT 2022","Sun Dec 04 05:56:49 GMT 2022","437","","Candidato-Controller","","","","POST - Criar candidato",""
"passed","Sun Dec 04 05:57:37 GMT 2022","Sun Dec 04 05:57:38 GMT 2022","1035","","Contrato GET/usuario","","","","Contrato - Validar contrato get usuario nome",""
"passed","Sun Dec 04 05:57:21 GMT 2022","Sun Dec 04 05:57:21 GMT 2022","325","","Usuario-Controller","","","","GET - Tentar listar usuario por ID inexistente",""
"passed","Sun Dec 04 05:56:55 GMT 2022","Sun Dec 04 05:56:55 GMT 2022","279","","Candidato-Controller","","","","POST - Tentar criar candidato com trilha invalido",""
"passed","Sun Dec 04 05:57:09 GMT 2022","Sun Dec 04 05:57:09 GMT 2022","240","","Entrevista-Controller","","","","POST - Tentar criar entrevista logando com role ADM",""
"passed","Sun Dec 04 05:57:38 GMT 2022","Sun Dec 04 05:57:38 GMT 2022","251","","Contrato GET/usuario","","","","Contrato - Validar contrato get usuario imagem",""
